PROBA_SKLEARN,PROBA_PORTABLE,DIF_ABS
0.097503459903409,0.09750345990340904,4.163336342344337e-17
0.16127172583267418,0.16127172583267424,5.551115123125783e-17
0.016152689125221706,0.01615268912522172,1.3877787807814457e-17
0.1054887899774959,0.1054887899774959,0.0
0.060179167670141344,0.060179167670141344,0.0
0.47211705511211516,0.47211705511211494,2.220446049250313e-16
0.1772260003578789,0.17722600035787894,5.551115123125783e-17
0.019887975909981,0.019887975909981016,1.734723475976807e-17
0.09298346935050916,0.09298346935050916,0.0
0.09408413618438227,0.09408413618438229,1.3877787807814457e-17
0.08256164350490612,0.08256164350490615,2.7755575615628914e-17
0.07600993237867536,0.07600993237867533,2.7755575615628914e-17
0.07143354183767243,0.07143354183767246,2.7755575615628914e-17
0.2233613604438347,0.22336136044383476,5.551115123125783e-17
0.09173179214565459,0.09173179214565463,4.163336342344337e-17
0.2061307968602399,0.2061307968602399,0.0
0.11665308374552445,0.1166530837455245,4.163336342344337e-17
0.2140429323214713,0.21404293232147145,1.3877787807814457e-16
0.05287408904038111,0.0528740890403811,6.938893903907228e-18
0.049165447927937124,0.049165447927937145,2.0816681711721685e-17
0.15129687209301046,0.15129687209301043,2.7755575615628914e-17
0.09918692082823918,0.09918692082823909,9.71445146547012e-17
0.09625130885242256,0.09625130885242258,2.7755575615628914e-17
0.1146467834825545,0.11464678348255453,2.7755575615628914e-17
0.09629190413879123,0.09629190413879128,5.551115123125783e-17
0.10302112096600603,0.10302112096600595,8.326672684688674e-17
0.36814440752257754,0.3681444075225777,1.6653345369377348e-16
0.11142890838182196,0.11142890838182196,0.0
0.16552475206933043,0.16552475206933048,5.551115123125783e-17
0.08704953358886355,0.08704953358886361,5.551115123125783e-17
0.04330276044930148,0.04330276044930148,0.0
0.14631463180763676,0.14631463180763676,0.0
0.10009845114679702,0.10009845114679697,5.551115123125783e-17
0.1451768614312613,0.14517686143126132,2.7755575615628914e-17
0.09253832947572703,0.09253832947572703,0.0
0.10986000258651901,0.10986000258651896,5.551115123125783e-17
0.08277404631849698,0.08277404631849702,4.163336342344337e-17
0.08648335807777609,0.08648335807777612,2.7755575615628914e-17
0.0436779095538344,0.04367790955383444,3.469446951953614e-17
0.04417603040886924,0.04417603040886924,0.0
0.15053568644639168,0.1505356864463917,2.7755575615628914e-17
0.15868558056315143,0.15868558056315155,1.1102230246251565e-16
0.08565349900952855,0.08565349900952851,4.163336342344337e-17
0.12346021168198044,0.12346021168198044,0.0
0.0525617857816887,0.0525617857816887,0.0
0.1711028470061668,0.1711028470061668,0.0
0.10790412646936037,0.10790412646936036,1.3877787807814457e-17
0.12024495883351893,0.12024495883351904,1.1102230246251565e-16
0.25161645300302143,0.2516164530030216,1.6653345369377348e-16
0.10194735312741911,0.10194735312741912,1.3877787807814457e-17
0.03282874065825621,0.03282874065825621,0.0
0.14244354046912133,0.14244354046912125,8.326672684688674e-17
0.12217778541080143,0.12217778541080149,5.551115123125783e-17
0.15837995066912638,0.15837995066912633,5.551115123125783e-17
0.06328379483763272,0.06328379483763272,0.0
0.24422416631817762,0.24422416631817756,5.551115123125783e-17
0.11649441117510018,0.11649441117510018,0.0
0.09091405227777931,0.09091405227777938,6.938893903907228e-17
0.0854603843798057,0.08546038437980576,5.551115123125783e-17
0.0500271798659536,0.050027179865953654,5.551115123125783e-17
0.05129287658114718,0.05129287658114712,6.245004513516506e-17
0.07635590071971961,0.07635590071971962,1.3877787807814457e-17
0.3658566494894665,0.36585664948946667,1.6653345369377348e-16
0.17758183713296116,0.17758183713296116,0.0
0.10184871081755799,0.10184871081755799,0.0
0.087977332573848,0.087977332573848,0.0
0.03604704946610505,0.03604704946610505,0.0
0.179888039985408,0.179888039985408,0.0
0.15907095886319764,0.1590709588631976,2.7755575615628914e-17
0.06201862597289281,0.06201862597289281,0.0
0.15294183152641685,0.15294183152641694,8.326672684688674e-17
0.058544705086343136,0.058544705086343136,0.0
0.04857195834044468,0.04857195834044468,0.0
0.10456639254954785,0.1045663925495479,5.551115123125783e-17
0.08133063686112915,0.08133063686112914,1.3877787807814457e-17
0.06866890548768208,0.06866890548768209,1.3877787807814457e-17
0.14822326783461504,0.14822326783461512,8.326672684688674e-17
0.09167946888301662,0.09167946888301666,4.163336342344337e-17
0.13212462661083768,0.1321246266108377,2.7755575615628914e-17
0.05771458695014823,0.05771458695014822,6.938893903907228e-18
0.10162437993576734,0.10162437993576734,0.0
0.0883379068076979,0.08833790680769794,4.163336342344337e-17
0.04089906533708598,0.040899065337086,2.0816681711721685e-17
0.12893132639334628,0.1289313263933463,2.7755575615628914e-17
0.1376002377261555,0.13760023772615562,1.1102230246251565e-16
0.07102698554839848,0.07102698554839845,2.7755575615628914e-17
0.057550630998556215,0.05755063099855619,2.7755575615628914e-17
0.08726612131190337,0.0872661213119034,2.7755575615628914e-17
0.08340490042576762,0.08340490042576762,0.0
0.08133527480353749,0.08133527480353749,0.0
0.1120654948803723,0.11206549488037242,1.1102230246251565e-16
0.1360529037359469,0.1360529037359468,8.326672684688674e-17
0.0936086798123766,0.09360867981237664,4.163336342344337e-17
0.07898370633665698,0.07898370633665705,6.938893903907228e-17
0.08107481379353584,0.08107481379353587,2.7755575615628914e-17
0.4808487339079753,0.4808487339079752,5.551115123125783e-17
0.0585222166700947,0.0585222166700947,0.0
0.02997669245994927,0.02997669245994926,1.0408340855860843e-17
0.19740269993610493,0.197402699936105,8.326672684688674e-17
0.0639029837741837,0.06390298377418369,1.3877787807814457e-17
0.15724001402898366,0.15724001402898352,1.3877787807814457e-16
0.051839849127213664,0.051839849127213664,0.0
0.20452488125561277,0.20452488125561297,1.942890293094024e-16
