COD_APO;COD_ENDOSSO;COD_ITEM;DATA_COMP;COD_END;COB_FUNDO;COD_MOD;ID_BEM;COBERTURA;CULTURA;MUNIC;UF;INICIO_VIG;FIM_VIG;TIPO_FRANQ;VAL_FRANQ;AREA_SEG;IMP_SEG;PREMIO;PREMIO_SUB;ORIGEM_SUB;CORRETAGEM;PERC_CARR;PERC_DESC
296678543;8639680;13591879;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;53040.0;PR;20190903.0;20200826.0;9.0;0.0;0.0;10644.32;50.62;0.0;00;12.66;25.0;0.0
296678543;8639680;13591879;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;53040.0;PR;20190903.0;20200826.0;4.0;0.0;0.0;10644.32;50.62;0.0;00;12.66;25.0;0.0
296678543;8639680;13591879;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;53040.0;PR;20190903.0;20200826.0;9.0;0.0;0.0;600.0;50.62;0.0;00;12.66;25.0;0.0
296678543;8639680;13591879;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;53040.0;PR;20190903.0;20200826.0;4.0;0.0;0.0;600.0;50.62;0.0;00;12.66;25.0;0.0
296679984;8641367;21355546;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;25951.0;BA;20200914.0;20210914.0;9.0;0.0;0.0;950000.0;9367.0;0.0;00;2810.1;0.2;0.0
296679984;8641367;21367625;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;44262.0;BA;20200916.0;20210916.0;9.0;0.0;0.0;8790.0;86.66;0.0;00;25.99;0.2;0.0
296679984;8641367;21367644;2021.0;0.0;S;50.0;10.0;100.0;99999999.0;27069.0;SC;20200916.0;20210802.0;9.0;0.0;0.0;119583.75;410.17;0.0;00;123.05;0.2;0.0
296679984;8641367;21356191;2021.0;0.0;S;50.0;10.0;100.0;99999999.0;29373.0;PR;20200914.0;20211009.0;9.0;0.0;0.0;84000.0;288.12;0.0;00;86.43;0.2;0.0
296679984;8641367;21356215;2021.0;0.0;S;50.0;10.0;100.0;99999999.0;55804.0;RS;20200914.0;20210818.0;9.0;0.0;0.0;31500.0;108.04;0.0;00;32.41;0.2;0.0
296679983;8641366;20723353;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;29184.0;PR;20200220.0;20210219.0;9.0;0.0;0.0;73200.0;433.34;0.0;00;130.0;0.2;0.0
296679983;8641366;20736709;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;27739.0;SE;20200227.0;20210226.0;9.0;0.0;0.0;110032.0;809.83;0.0;00;242.94;0.2;0.0
296679983;8641366;20690558;2021.0;0.0;S;50.0;10.0;100.0;99999999.0;32779.0;RS;20200214.0;20210207.0;9.0;0.0;0.0;113058.75;387.79;0.0;00;77.55;0.2;0.0
296678543;8639680;13575250;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;45735.0;PR;20190911.0;20200721.0;9.0;0.0;0.0;63553.18;213.76;0.0;00;53.44;25.0;0.0
296678543;8639680;13575250;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;45735.0;PR;20190911.0;20200721.0;4.0;0.0;0.0;63553.18;213.76;0.0;00;53.44;25.0;0.0
296678543;8639680;13575250;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;45735.0;PR;20190911.0;20200721.0;9.0;0.0;0.0;600.0;213.75;0.0;00;53.43;25.0;0.0
296678543;8639680;13575250;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;45735.0;PR;20190911.0;20200721.0;4.0;0.0;0.0;600.0;213.75;0.0;00;53.43;25.0;0.0
296678543;8639680;13575253;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;12823.0;RS;20190906.0;20200721.0;9.0;0.0;0.0;17450.43;73.96;0.0;00;18.49;25.0;0.0
296678543;8639680;13575253;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;12823.0;RS;20190906.0;20200721.0;4.0;0.0;0.0;17450.43;73.96;0.0;00;18.49;25.0;0.0
296678543;8639680;13575253;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;12823.0;RS;20190906.0;20200721.0;9.0;0.0;0.0;600.0;73.96;0.0;00;18.49;25.0;0.0
296678543;8639680;13575253;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;12823.0;RS;20190906.0;20200721.0;4.0;0.0;0.0;600.0;73.96;0.0;00;18.49;25.0;0.0
296679983;8641366;20736423;2021.0;0.0;S;50.0;50.0;100.0;99999999.0;7388.0;SP;20200117.0;20210116.0;9.0;0.0;0.0;128838.8;764.01;0.0;00;229.2;0.2;0.0
296679983;8641366;20736426;2021.0;0.0;S;50.0;10.0;100.0;99999999.0;12957.0;SE;20200305.0;20210219.0;9.0;0.0;0.0;38192.0;130.99;0.0;00;39.29;0.2;0.0
289707920;509904;1282678;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20200701.0;20200731.0;9.0;0.0;0.0;17256.0;9.27;0.0;00;2.78;0.0;0.0
289707920;509904;1282688;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20200701.0;20200731.0;9.0;0.0;0.0;25519.0;13.71;0.0;00;4.11;0.0;0.0
289707920;509904;1282710;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20200701.0;20200731.0;9.0;0.0;0.0;36418.0;19.57;0.0;00;5.87;0.0;0.0
289707920;509904;1282553;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20200701.0;20200731.0;9.0;0.0;0.0;109601.0;58.9;0.0;00;17.67;0.0;0.0
289707920;509911;1368708;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20200801.0;20200831.0;9.0;0.0;0.0;20043.0;10.77;0.0;00;3.23;0.0;0.0
289707920;509911;1366658;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20200801.0;20200831.0;9.0;0.0;0.0;38589.0;20.73;0.0;00;6.22;0.0;0.0
289707920;509911;1366671;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20200801.0;20200831.0;9.0;0.0;0.0;53178.0;28.57;0.0;00;8.57;0.0;0.0
289707920;509911;1366371;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20200801.0;20200831.0;9.0;0.0;0.0;149202.0;80.18;0.0;00;24.05;0.0;0.0
296678543;8639680;13575062;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;22301.0;RS;20190912.0;20200720.0;9.0;0.0;0.0;62562.12;209.09;0.0;00;52.27;25.0;0.0
296678543;8639680;13575062;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;22301.0;RS;20190912.0;20200720.0;4.0;0.0;0.0;62562.12;209.09;0.0;00;52.27;25.0;0.0
296678543;8639680;13575062;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;22301.0;RS;20190912.0;20200720.0;9.0;0.0;0.0;600.0;209.08;0.0;00;52.27;25.0;0.0
296678543;8639680;13575062;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;22301.0;RS;20190912.0;20200720.0;4.0;0.0;0.0;600.0;209.08;0.0;00;52.27;25.0;0.0
296679983;8641366;20723151;2021.0;0.0;S;50.0;70.0;100.0;99999999.0;30939.0;MG;20200220.0;20210219.0;9.0;0.0;0.0;20223.59;447.14;0.0;00;134.14;0.2;0.0
296679983;8641366;20723154;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;30599.0;MG;20200220.0;20210219.0;9.0;0.0;0.0;7124.37;52.43;0.0;00;15.72;0.2;0.0
296679983;8641366;20723213;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;45041.0;RS;20200220.0;20210219.0;9.0;0.0;0.0;17820.0;175.7;0.0;00;52.71;0.2;0.0
296679983;8641366;20736473;2021.0;0.0;S;50.0;10.0;100.0;99999999.0;33651.0;MG;20200305.0;20201202.0;9.0;0.0;0.0;15015.0;51.5;0.0;00;15.45;0.2;0.0
296679983;8641366;20723221;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;15019.0;SP;20200220.0;20210219.0;9.0;0.0;0.0;4228.2;25.07;0.0;00;7.52;0.2;0.0
296679983;8641366;20736501;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;1315.0;PR;20200305.0;20210305.0;9.0;0.0;0.0;10300.0;61.07;0.0;00;18.32;0.2;0.0
296679983;8641366;20736315;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;23506.0;PR;20200227.0;20210226.0;9.0;0.0;0.0;1819.23;17.93;0.0;00;5.37;0.2;0.0
296679983;8641366;20723027;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;3265.0;ES;20200220.0;20210219.0;9.0;0.0;0.0;11696.25;115.32;0.0;00;34.59;0.2;0.0
296679983;8641366;20723041;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;51671.0;RS;20200220.0;20210219.0;9.0;0.0;0.0;7959.46;47.19;0.0;00;14.15;0.2;0.0
296679983;8641366;20723094;2021.0;0.0;S;50.0;10.0;100.0;99999999.0;5641.0;RS;20200302.0;20210320.0;9.0;0.0;0.0;254800.0;873.96;0.0;00;262.18;0.2;0.0
296679983;8641366;20722835;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;16056.0;RS;20200229.0;20210228.0;9.0;0.0;0.0;28655.72;126.65;0.0;00;37.99;0.2;0.0
296679984;8641367;21368373;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;4343.0;SC;20200916.0;20210916.0;9.0;0.0;0.0;115000.0;508.3;0.0;00;152.49;0.2;0.0
296679984;8641367;21288152;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;3595.0;SC;20200819.0;20210819.0;9.0;0.0;0.0;224500.0;1652.32;0.0;00;495.69;0.2;0.0
296679984;8641367;21298264;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;23142.0;SC;20200821.0;20210821.0;9.0;0.0;0.0;17505.13;103.8;0.0;00;31.14;0.2;0.0
296679984;8641367;21288211;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;33008.0;MG;20200819.0;20210819.0;9.0;0.0;0.0;10563.29;104.15;0.0;00;31.24;0.2;0.0
296679984;8641367;21287950;2021.0;0.0;S;50.0;10.0;100.0;99999999.0;17268.0;ES;20200826.0;20211018.0;9.0;0.0;0.0;133756.0;458.78;0.0;00;137.63;0.2;0.0
296679984;8641367;21287955;2021.0;0.0;S;50.0;10.0;100.0;99999999.0;11439.0;GO;20200826.0;20210716.0;9.0;0.0;0.0;2118952.0;7268.0;0.0;00;2180.4;0.2;0.0
296679984;8641367;21355188;2021.0;0.0;S;50.0;10.0;100.0;99999999.0;11219.0;ES;20200904.0;20210904.0;9.0;0.0;0.0;199200.0;683.25;0.0;00;204.97;0.2;0.0
296679984;8641367;21355221;2021.0;0.0;S;50.0;10.0;100.0;99999999.0;22521.0;PR;20200914.0;20210520.0;9.0;0.0;0.0;43411.88;148.9;0.0;00;44.67;0.2;0.0
289707920;509916;1420330;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20200901.0;20200930.0;9.0;0.0;0.0;62198.0;32.35;0.0;00;9.7;0.0;0.0
296679984;8641367;21355234;2021.0;0.0;S;50.0;70.0;100.0;99999999.0;40204.0;PR;20200904.0;20210904.0;9.0;0.0;0.0;28440.0;628.8;0.0;00;188.64;0.2;0.0
296679984;8641367;21354909;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;22301.0;RS;20200908.0;20210908.0;9.0;0.0;0.0;14671.23;144.65;0.0;00;43.39;0.2;0.0
296679984;8641367;21297925;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;11109.0;PR;20200821.0;20210821.0;9.0;0.0;0.0;54679.16;539.13;0.0;00;161.73;0.2;0.0
296678543;8639680;13546877;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;4563.0;SC;20190823.0;20200822.0;9.0;0.0;0.0;25022.95;58.56;0.0;00;14.64;25.0;0.0
296678543;8639680;13546877;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;4563.0;SC;20190823.0;20200822.0;4.0;0.0;0.0;25022.95;58.56;0.0;00;14.64;25.0;0.0
296678543;8639680;13546877;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;4563.0;SC;20190823.0;20200822.0;4.0;0.0;0.0;600.0;58.56;0.0;00;14.64;25.0;0.0
296678543;8639680;13546877;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;4563.0;SC;20190823.0;20200822.0;9.0;0.0;0.0;600.0;58.56;0.0;00;14.64;25.0;0.0
296678543;8639680;13546755;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;33369.0;SP;20190814.0;20200814.0;9.0;0.0;0.0;38400.0;150.14;0.0;00;37.54;25.0;0.0
296678543;8639680;13546755;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;33369.0;SP;20190814.0;20200814.0;4.0;0.0;0.0;38400.0;150.14;0.0;00;37.54;25.0;0.0
296678543;8639680;13546755;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;33369.0;SP;20190814.0;20200814.0;9.0;0.0;0.0;600.0;150.14;0.0;00;37.54;25.0;0.0
296678543;8639680;13546755;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;33369.0;SP;20190814.0;20200814.0;4.0;0.0;0.0;600.0;150.14;0.0;00;37.54;25.0;0.0
296678543;8639680;13546760;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;35549.0;SC;20190828.0;20200827.0;9.0;0.0;0.0;54444.09;264.04;0.0;00;66.01;25.0;0.0
296678543;8639680;13546760;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;35549.0;SC;20190828.0;20200827.0;4.0;0.0;0.0;54444.09;264.04;0.0;00;66.01;25.0;0.0
296678543;8639680;13546760;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;35549.0;SC;20190828.0;20200827.0;9.0;0.0;0.0;600.0;264.04;0.0;00;66.01;25.0;0.0
296678543;8639680;13546760;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;35549.0;SC;20190828.0;20200827.0;4.0;0.0;0.0;600.0;264.04;0.0;00;66.01;25.0;0.0
296679984;8641367;21297800;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;13918.0;MT;20200827.0;20210827.0;9.0;0.0;0.0;84623.67;501.81;0.0;00;150.54;0.2;0.0
296679984;8641367;21297828;2021.0;0.0;S;50.0;10.0;100.0;99999999.0;36438.0;PR;20200828.0;20210425.0;9.0;0.0;0.0;26409.6;90.58;0.0;00;27.17;0.2;0.0
296678543;8639680;13546768;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;47692.0;PR;20190827.0;20200807.0;9.0;0.0;0.0;59825.04;221.73;0.0;00;55.43;25.0;0.0
296678543;8639680;13546768;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;47692.0;PR;20190827.0;20200807.0;4.0;0.0;0.0;59825.04;221.73;0.0;00;55.43;25.0;0.0
296678543;8639680;13546768;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;47692.0;PR;20190827.0;20200807.0;9.0;0.0;0.0;600.0;221.73;0.0;00;55.43;25.0;0.0
296678543;8639680;13546768;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;47692.0;PR;20190827.0;20200807.0;4.0;0.0;0.0;600.0;221.73;0.0;00;55.43;25.0;0.0
296678543;8639680;13591551;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;9427.0;RS;20190923.0;20200915.0;9.0;0.0;0.0;5976.88;13.71;0.0;00;3.43;25.0;0.0
296678543;8639680;13591551;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;9427.0;RS;20190923.0;20200915.0;4.0;0.0;0.0;5976.88;13.71;0.0;00;3.43;25.0;0.0
296678543;8639680;13591551;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;9427.0;RS;20190923.0;20200915.0;9.0;0.0;0.0;600.0;13.71;0.0;00;3.43;25.0;0.0
296678543;8639680;13591551;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;9427.0;RS;20190923.0;20200915.0;4.0;0.0;0.0;600.0;13.71;0.0;00;3.43;25.0;0.0
289707920;509910;1343558;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20200801.0;20200831.0;9.0;0.0;0.0;75398.0;40.52;0.0;00;12.15;0.0;0.0
289707920;509910;1343500;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20200801.0;20200831.0;9.0;0.0;0.0;23760.0;12.77;0.0;00;3.83;0.0;0.0
296678543;8639680;13546207;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;45436.0;RS;20190820.0;20200813.0;9.0;0.0;0.0;5999.58;23.07;0.0;00;5.77;25.0;0.0
296678543;8639680;13546207;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;45436.0;RS;20190820.0;20200813.0;4.0;0.0;0.0;5999.58;23.07;0.0;00;5.77;25.0;0.0
296678543;8639680;13546207;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;45436.0;RS;20190820.0;20200813.0;9.0;0.0;0.0;600.0;23.06;0.0;00;5.76;25.0;0.0
296678543;8639680;13546207;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;45436.0;RS;20190820.0;20200813.0;4.0;0.0;0.0;600.0;23.06;0.0;00;5.76;25.0;0.0
296679983;8641366;20736160;2021.0;0.0;S;50.0;70.0;100.0;99999999.0;44293.0;RS;20200304.0;20210304.0;9.0;0.0;0.0;28894.0;638.84;0.0;00;191.65;0.2;0.0
296678543;8639680;13574738;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;46954.0;RO;20190906.0;20200729.0;9.0;0.0;0.0;20603.82;43.2;0.0;00;10.8;25.0;0.0
296678543;8639680;13574738;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;46954.0;RO;20190906.0;20200729.0;4.0;0.0;0.0;20603.82;43.2;0.0;00;10.8;25.0;0.0
296678543;8639680;13574738;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;46954.0;RO;20190906.0;20200729.0;9.0;0.0;0.0;600.0;43.19;0.0;00;10.79;25.0;0.0
296678543;8639680;13574738;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;46954.0;RO;20190906.0;20200729.0;4.0;0.0;0.0;600.0;43.19;0.0;00;10.79;25.0;0.0
296678543;8639680;13546613;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;56676.0;RO;20190816.0;20200816.0;9.0;0.0;0.0;42840.0;100.29;0.0;00;25.07;25.0;0.0
296678543;8639680;13546613;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;56676.0;RO;20190816.0;20200816.0;4.0;0.0;0.0;42840.0;100.29;0.0;00;25.07;25.0;0.0
296678543;8639680;13546613;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;56676.0;RO;20190816.0;20200816.0;9.0;0.0;0.0;600.0;100.28;0.0;00;25.07;25.0;0.0
296678543;8639680;13546613;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;56676.0;RO;20190816.0;20200816.0;4.0;0.0;0.0;600.0;100.28;0.0;00;25.07;25.0;0.0
296679983;8641366;20722618;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;39363.0;SC;20200220.0;20210219.0;9.0;0.0;0.0;2603.77;15.41;0.0;00;4.62;0.2;0.0
296679983;8641366;20735953;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;5115.0;SC;20200227.0;20210226.0;9.0;0.0;0.0;9058.5;89.31;0.0;00;26.79;0.2;0.0
296679983;8641366;20735989;2021.0;0.0;S;50.0;70.0;100.0;99999999.0;22301.0;RS;20200305.0;20210305.0;9.0;0.0;0.0;32942.0;728.34;0.0;00;218.5;0.2;0.0
296678543;8639680;13546152;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;39208.0;SC;20190823.0;20200817.0;9.0;0.0;0.0;9993.2;47.79;0.0;00;11.95;25.0;0.0
296678543;8639680;13546152;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;39208.0;SC;20190823.0;20200817.0;4.0;0.0;0.0;9993.2;47.79;0.0;00;11.95;25.0;0.0
296678543;8639680;13546152;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;39208.0;SC;20190823.0;20200817.0;9.0;0.0;0.0;600.0;47.79;0.0;00;11.95;25.0;0.0
296678543;8639680;13546152;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;39208.0;SC;20190823.0;20200817.0;4.0;0.0;0.0;600.0;47.79;0.0;00;11.95;25.0;0.0
296679983;8641366;20722448;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;41083.0;MT;20200220.0;20210219.0;9.0;0.0;0.0;25000.0;246.5;0.0;00;73.95;0.2;0.0
296679983;8641366;20735771;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;20190.0;MG;20191106.0;20201105.0;9.0;0.0;0.0;5328.0;52.53;0.0;00;15.75;0.2;0.0
296679983;8641366;20735792;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;37224.0;RS;20200227.0;20210226.0;9.0;0.0;0.0;14068.54;138.71;0.0;00;41.61;0.2;0.0
296678543;8639680;13556966;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;22899.0;SC;20190831.0;20200831.0;9.0;0.0;0.0;17741.18;86.04;0.0;00;21.51;25.0;0.0
296678543;8639680;13556966;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;22899.0;SC;20190831.0;20200831.0;4.0;0.0;0.0;17741.18;86.04;0.0;00;21.51;25.0;0.0
296678543;8639680;13556966;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;22899.0;SC;20190831.0;20200831.0;9.0;0.0;0.0;600.0;86.04;0.0;00;21.51;25.0;0.0
296678543;8639680;13556966;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;22899.0;SC;20190831.0;20200831.0;4.0;0.0;0.0;600.0;86.04;0.0;00;21.51;25.0;0.0
296678543;8639680;13556971;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;19589.0;SC;20190831.0;20200831.0;9.0;0.0;0.0;69713.08;163.2;0.0;00;40.8;25.0;0.0
296678543;8639680;13556971;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;19589.0;SC;20190831.0;20200831.0;4.0;0.0;0.0;69713.08;163.2;0.0;00;40.8;25.0;0.0
296678543;8639680;13556971;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;19589.0;SC;20190831.0;20200831.0;9.0;0.0;0.0;600.0;163.19;0.0;00;40.79;25.0;0.0
296678543;8639680;13556971;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;19589.0;SC;20190831.0;20200831.0;4.0;0.0;0.0;600.0;163.19;0.0;00;40.79;25.0;0.0
296679983;8641366;20735577;2021.0;0.0;S;50.0;70.0;100.0;99999999.0;9104.0;RJ;20200227.0;20210226.0;9.0;0.0;0.0;43990.0;972.61;0.0;00;291.78;0.2;0.0
296679983;8641366;20722411;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;34076.0;SP;20200220.0;20210219.0;9.0;0.0;0.0;116840.0;516.43;0.0;00;154.92;0.2;0.0
296679983;8641366;20735676;2021.0;0.0;S;50.0;10.0;100.0;99999999.0;4219.0;PR;20200305.0;20201226.0;9.0;0.0;0.0;214399.9;735.39;0.0;00;220.61;0.2;0.0
296679983;8641366;20735687;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;27069.0;SC;20200227.0;20210226.0;9.0;0.0;0.0;45476.63;334.7;0.0;00;100.41;0.2;0.0
296679983;8641366;20722228;2021.0;0.0;S;50.0;70.0;100.0;99999999.0;4343.0;SC;20200220.0;20210120.0;9.0;0.0;0.0;25294.49;513.29;0.0;00;153.98;0.2;0.0
296679983;8641366;20722268;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;19716.0;RS;20200220.0;20210219.0;9.0;0.0;0.0;15719.56;93.21;0.0;00;27.96;0.2;0.0
289707920;509916;1449065;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20200901.0;20200930.0;9.0;0.0;0.0;59977.0;31.19;0.0;00;9.36;0.0;0.0
296678543;8639680;13574604;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;38601.0;PR;20190909.0;20200804.0;9.0;0.0;0.0;100000.0;353.5;0.0;00;88.37;25.0;0.0
296678543;8639680;13574604;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;38601.0;PR;20190909.0;20200804.0;4.0;0.0;0.0;100000.0;353.5;0.0;00;88.37;25.0;0.0
296678543;8639680;13574604;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;38601.0;PR;20190909.0;20200804.0;9.0;0.0;0.0;600.0;353.49;0.0;00;88.37;25.0;0.0
296678543;8639680;13574604;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;38601.0;PR;20190909.0;20200804.0;4.0;0.0;0.0;600.0;353.49;0.0;00;88.37;25.0;0.0
296679983;8641366;20722309;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;42879.0;MT;20200220.0;20210219.0;9.0;0.0;0.0;42400.0;251.43;0.0;00;75.42;0.2;0.0
296679983;8641366;20722058;2021.0;0.0;S;50.0;10.0;100.0;99999999.0;10674.0;BA;20200302.0;20210210.0;9.0;0.0;0.0;6045.0;20.73;0.0;00;6.21;0.2;0.0
296679983;8641366;20722061;2021.0;0.0;S;50.0;10.0;100.0;99999999.0;10674.0;BA;20200302.0;20210207.0;9.0;0.0;0.0;44733.0;153.43;0.0;00;46.02;0.2;0.0
296679983;8641366;20722067;2021.0;0.0;S;50.0;10.0;100.0;99999999.0;10674.0;BA;20200302.0;20210207.0;9.0;0.0;0.0;16879.5;57.89;0.0;00;17.36;0.2;0.0
296679983;8641366;20722157;2021.0;0.0;S;50.0;70.0;100.0;99999999.0;1315.0;PR;20200220.0;20210219.0;9.0;0.0;0.0;16236.72;358.99;0.0;00;107.69;0.2;0.0
289707920;509916;1420217;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20200901.0;20200930.0;9.0;0.0;0.0;58460.0;30.4;0.0;00;9.12;0.0;0.0
296679983;8641366;20735317;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;3911.0;MS;20191017.0;20210128.0;9.0;0.0;0.0;110222.9;1396.46;0.0;00;418.93;0.2;0.0
296679983;8641366;20426660;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;44396.0;RS;20191117.0;20201215.0;9.0;0.0;0.0;15581.32;74.34;0.0;00;14.86;0.2;0.0
296679983;8641366;20426661;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;44396.0;RS;20191117.0;20201215.0;9.0;0.0;0.0;19780.74;126.4;0.0;00;25.28;0.2;0.0
296679983;8641366;20721954;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;48804.0;MA;20200302.0;20210302.0;9.0;0.0;0.0;130000.0;1281.8;0.0;00;384.54;0.2;0.0
289707920;509905;1312672;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20200701.0;20200731.0;9.0;0.0;0.0;369201.0;198.4;0.0;00;59.52;0.0;0.0
296678543;8639680;13556936;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;23032.0;BA;20190831.0;20200831.0;9.0;0.0;0.0;24493.48;118.79;0.0;00;29.7;25.0;0.0
296678543;8639680;13556936;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;23032.0;BA;20190831.0;20200831.0;4.0;0.0;0.0;24493.48;118.79;0.0;00;29.7;25.0;0.0
289707920;509904;1261543;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20200701.0;20200731.0;9.0;0.0;0.0;45426.0;24.41;0.0;00;7.32;0.0;0.0
296679983;8641366;20359241;2021.0;0.0;S;50.0;60.0;100.0;99999999.0;22758.0;RS;20191028.0;20201027.0;9.0;0.0;0.0;17958.23;177.06;0.0;00;35.41;0.2;0.0
