COD_APO;COD_ENDOSSO;COD_ITEM;DATA_COMP;COB_FUNDO;COD_MOD;ID_BEM;COBERTURA;CULTURA;MUNIC;UF;INDENIZ;DESP_SIN;EV_GER;VAL_FRANQ;D_AVISO;D_LIQ;D_OCORR_IN;D_OCORR_FI
294302840;6105443;8966248;2021;S;60;60;90;99999999.0;33383.0;PR;0.0;1777.03;27;0.0;20210217;20210528;20200920;20200920
294302840;6105443;8966248;2021;S;60;60;90;99999999.0;33383.0;PR;0.0;792.4;27;0.0;20210217;20210528;20200920;20200920
294302840;6105443;8966248;2021;S;60;60;90;99999999.0;33383.0;PR;24480.69;0.0;27;0.0;20210217;20210518;20200920;20200920
294302840;6105443;8966248;2021;S;60;60;90;99999999.0;33383.0;PR;0.0;275.0;26;0.0;20210315;20210512;20210308;20210308
294302945;6105550;8966353;2021;S;60;60;90;99999999.0;9111.0;PR;0.0;2629.65;27;0.0;20200821;20210712;20200814;20200814
294302945;6105550;8966353;2021;S;60;60;90;99999999.0;9111.0;PR;0.0;1356.94;27;0.0;20200821;20210712;20200814;20200814
294303082;6105691;8966490;2021;N;70;50;80;99999999.0;24598.0;SC;51331.5;0.0;5;0.0;20200708;20200803;20200630;20200630
294303082;6105691;8966490;2021;N;70;50;80;99999999.0;24598.0;SC;0.0;1422.56;5;0.0;20200708;20200817;20200630;20200630
294303206;6105817;8966614;2021;S;60;60;90;99999999.0;2060.0;PR;13452.44;0.0;27;0.0;20200924;20201021;20200921;20200921
294303206;6105817;8966614;2021;S;60;60;90;99999999.0;2060.0;PR;0.0;534.0;27;0.0;20200924;20201023;20200921;20200921
294303206;6105817;8966614;2021;S;60;60;90;99999999.0;2060.0;PR;0.0;753.74;27;0.0;20200924;20201023;20200921;20200921
294303294;6105906;8966702;2021;N;70;50;80;99999999.0;30472.0;PR;0.0;240.79;27;0.0;20201009;20201117;20200516;20200516
294303294;6105906;8966702;2021;N;70;50;80;99999999.0;30472.0;PR;0.0;469.83;27;0.0;20201009;20201117;20200516;20200516
294303294;6105906;8966702;2021;N;70;50;80;99999999.0;30472.0;PR;4412.25;0.0;27;0.0;20201009;20201117;20200516;20200516
294303811;6106436;8967219;2021;S;60;60;90;99999999.0;31701.0;PR;0.0;490.59;26;0.0;20210607;20210721;20210601;20210601
294303811;6106436;8967219;2021;S;60;60;90;99999999.0;31701.0;PR;0.0;732.4;26;0.0;20210224;20210324;20210222;20210222
294303811;6106436;8967219;2021;S;60;60;90;99999999.0;31701.0;PR;8576.5;0.0;26;0.0;20210224;20210316;20210222;20210222
294303811;6106436;8967219;2021;S;60;60;90;99999999.0;31701.0;PR;0.0;612.62;26;0.0;20210224;20210324;20210222;20210222
294303811;6106436;8967219;2021;S;60;60;90;99999999.0;31701.0;PR;0.0;585.52;26;0.0;20210607;20210721;20210601;20210601
294303811;6106436;8967219;2021;S;60;60;90;99999999.0;31701.0;PR;7477.5;0.0;26;0.0;20210607;20210622;20210601;20210601
294303982;6106607;8967390;2021;S;60;60;90;99999999.0;37853.0;PR;0.0;860.12;27;0.0;20201005;20201112;20201001;20201001
294303982;6106607;8967390;2021;S;60;60;90;99999999.0;37853.0;PR;17831.08;0.0;27;0.0;20201005;20201104;20201001;20201001
294303982;6106607;8967390;2021;S;60;60;90;99999999.0;37853.0;PR;0.0;120.04;27;0.0;20201005;20201112;20201001;20201001
294305310;6107973;8968718;2021;N;70;50;80;99999999.0;17048.0;PR;0.0;529.2;33;0.0;20200723;20201002;20200722;20200722
294305310;6107973;8968718;2021;N;70;50;80;99999999.0;17048.0;PR;30191.07;0.0;33;0.0;20200723;20201014;20200722;20200722
294305310;6107973;8968718;2021;N;70;50;80;99999999.0;17048.0;PR;0.0;2243.69;33;0.0;20200723;20201002;20200722;20200722
294305310;6107973;8968718;2021;N;70;50;80;99999999.0;17048.0;PR;0.0;175.0;5;0.0;20200929;20201120;20200927;20200927
294306780;6109496;8970188;2021;N;70;60;80;99999999.0;53033.0;PR;0.0;1104.86;26;0.0;20201208;20210122;20201202;20201202
294306780;6109496;8970188;2021;N;70;60;80;99999999.0;53033.0;PR;0.0;195.36;26;0.0;20201208;20210122;20201202;20201202
294306780;6109496;8970188;2021;N;70;60;80;99999999.0;53033.0;PR;58183.05;0.0;26;0.0;20201208;20210121;20201202;20201202
294306813;6109530;8970221;2021;S;60;60;90;99999999.0;24598.0;SC;29898.94;0.0;26;0.0;20210330;20210521;20210322;20210322
294306813;6109530;8970221;2021;S;60;60;90;99999999.0;24598.0;SC;0.0;466.58;26;0.0;20210330;20210503;20210322;20210322
294306813;6109530;8970221;2021;S;60;60;90;99999999.0;24598.0;SC;0.0;1105.37;26;0.0;20210330;20210503;20210322;20210322
294306908;6109628;8970316;2021;N;70;60;80;99999999.0;18009.0;PR;0.0;772.8;99;0.0;20201028;20201126;20201015;20201015
294306908;6109628;8970316;2021;N;70;60;80;99999999.0;18009.0;PR;4821.53;0.0;99;0.0;20201028;20201126;20201015;20201015
294306908;6109628;8970316;2021;N;70;60;80;99999999.0;18009.0;PR;0.0;531.07;99;0.0;20201028;20201126;20201015;20201015
294307099;6109825;8970507;2021;N;70;60;80;99999999.0;39569.0;PR;6500.0;0.0;26;0.0;20210108;20210125;20210102;20210102
294307099;6109825;8970507;2021;N;70;60;80;99999999.0;39569.0;PR;0.0;109.04;26;0.0;20210108;20210218;20210102;20210102
294307099;6109825;8970507;2021;N;70;60;80;99999999.0;39569.0;PR;0.0;560.43;26;0.0;20210108;20210218;20210102;20210102
294307763;6110512;8971171;2021;N;70;60;80;99999999.0;48378.0;PR;0.0;498.36;27;0.0;20200828;20201006;20200815;20200815
294307763;6110512;8971171;2021;N;70;60;80;99999999.0;48378.0;PR;0.0;475.2;27;0.0;20200828;20201006;20200815;20200815
294307763;6110512;8971171;2021;N;70;60;80;99999999.0;48378.0;PR;4454.05;0.0;27;0.0;20200828;20201006;20200815;20200815
294307815;6110565;8971223;2021;S;60;60;90;99999999.0;25463.0;PR;11862.08;0.0;27;0.0;20210319;20210413;20210318;20210318
294307815;6110565;8971223;2021;S;60;60;90;99999999.0;25463.0;PR;0.0;374.92;27;0.0;20210319;20210422;20210318;20210318
294307815;6110565;8971223;2021;S;60;60;90;99999999.0;25463.0;PR;0.0;728.95;27;0.0;20210319;20210422;20210318;20210318
294307852;6110606;8971260;2021;N;70;50;80;99999999.0;30472.0;PR;0.0;453.58;39;0.0;20200901;20201020;20200813;20200813
294307852;6110606;8971260;2021;N;70;50;80;99999999.0;30472.0;PR;0.0;29.7;39;0.0;20200901;20201020;20200813;20200813
294307852;6110606;8971260;2021;N;70;50;80;99999999.0;30472.0;PR;1420.0;0.0;39;0.0;20200901;20200921;20200813;20200813
294307877;6110632;8971285;2021;S;60;60;90;99999999.0;39569.0;PR;0.0;569.22;27;0.0;20210913;00000000;20210616;20210616
294307877;6110632;8971285;2021;S;60;60;90;99999999.0;39569.0;PR;10800.0;0.0;27;0.0;20210913;00000000;20210616;20210616
294307877;6110632;8971285;2021;S;60;60;90;99999999.0;39569.0;PR;0.0;330.0;27;0.0;20210913;00000000;20210616;20210616
292934304;4673915;7528733;2021;S;10;99;10;99999999.0;19895.0;PR;13108.06;0.0;99;10.0;20201117;20210401;20201115;20201115
292934322;4673933;7528777;2021;S;10;99;10;99999999.0;29940.0;PR;14066.0;0.0;99;10.0;20201008;20210223;20201007;20201007
292934338;4673952;7528811;2021;S;10;99;10;99999999.0;19895.0;PR;6881.81;0.0;99;10.0;20201104;20210210;20201103;20201103
292934355;4673976;7528919;2021;S;10;99;10;99999999.0;9324.0;PR;32000.0;0.0;99;10.0;20210524;00000000;20210522;20210522
292934355;4673976;7528933;2021;S;10;99;10;99999999.0;9324.0;PR;32000.0;0.0;99;10.0;20210525;00000000;20210522;20210522
292934355;4673976;7528935;2021;S;10;99;10;99999999.0;9324.0;PR;32000.0;0.0;99;10.0;20210524;00000000;20210522;20210522
292934360;4673983;7529014;2021;S;10;99;10;99999999.0;9324.0;PR;24568.0;0.0;99;10.0;20210209;20210602;20201219;20201219
292934383;4674020;7529129;2021;S;10;99;20;99999999.0;15026.0;MS;46687.86;0.0;99;10.0;20210629;00000000;20210629;20210629
292934390;4674027;7529143;2021;S;10;99;20;99999999.0;9324.0;PR;12600.0;0.0;99;10.0;20210526;20210916;20210525;20210525
292934441;4674094;7529270;2021;S;10;99;20;99999999.0;20918.0;PR;9772.56;0.0;99;10.0;20210506;20210618;20210426;20210426
292934446;4674103;7529295;2021;S;10;99;20;99999999.0;9324.0;PR;1641.6;0.0;99;10.0;20210810;20210917;20210525;20210525
292934446;4674103;7529303;2021;S;10;99;20;99999999.0;9324.0;PR;40454.4;0.0;99;10.0;20210810;20210917;20210525;20210525
292934487;4674164;7529441;2021;S;10;99;10;99999999.0;43586.0;PR;48000.0;0.0;99;10.0;20210526;00000000;20210522;20210522
292936202;4676169;7531714;2021;S;70;60;80;99999999.0;49652.0;SC;10792.38;0.0;99;10.0;20210609;20210723;20210609;20210609
292937249;4677387;7538417;2021;S;10;99;50;11270805.0;6169.0;GO;495195.57;624.17;8;0.0;20200706;20200807;20200414;20200414
292937982;4678125;7539150;2021;S;10;99;50;11095482.0;36067.0;SP;24250.56;981.8;8;0.0;20200707;20200728;20200315;20200315
292938463;4678607;7539631;2021;S;10;99;50;11270805.0;29579.0;GO;87090.98;259.65;8;0.0;20200728;20200826;20200405;20200405
292938490;4678634;7539658;2021;S;10;99;50;11270805.0;19905.0;GO;70842.11;363.22;8;0.0;20200722;20200826;20200301;20200301
292938842;4678993;7540010;2021;S;10;99;50;11270805.0;21261.0;PR;4063.51;789.14;8;0.0;20200706;20200727;20200320;20200320
292939097;4679256;7540265;2021;S;10;99;50;11270805.0;3258.0;PR;59123.54;871.75;8;0.0;20200706;20200728;20200406;20200406
292939111;4679271;7540279;2021;S;10;99;50;11270805.0;36634.0;GO;77572.61;269.48;8;0.0;20200707;20200826;20200319;20200319
292939135;4679295;7540303;2021;S;10;99;50;11270805.0;18061.0;MG;23884.53;469.12;8;0.0;20200706;20200807;20200415;20200415
292939167;4679328;7540335;2021;S;10;99;50;11270805.0;3258.0;PR;12424.54;1335.67;8;0.0;20200706;20200728;20200406;20200406
292939710;4679891;7540878;2021;S;10;99;50;11270805.0;40668.0;PR;53646.48;493.72;8;0.0;20200715;20200807;20200414;20200414
292939810;4679992;7540978;2021;S;10;99;50;13325002.0;33297.0;RS;33125.78;289.3;9;0.0;20200922;20210119;20200821;20200821
292939869;4680059;7541037;2021;S;10;99;50;11270805.0;11329.0;PR;13145.23;708.48;8;0.0;20200703;20200807;20200327;20200327
292940126;4680323;7541294;2021;S;10;99;50;11270001.0;34825.0;RS;20384.73;469.53;8;0.0;20201126;20210312;20200915;20200915
292940257;4680474;7541425;2021;S;10;99;50;13325002.0;5641.0;RS;20314.39;493.8;9;0.0;20200916;20201106;20200820;20200820
292940357;4680583;7541525;2021;S;10;99;50;11270001.0;21450.0;RS;16686.26;618.58;8;0.0;20210121;20210225;20200925;20200925
292940677;4680914;7541845;2021;S;10;99;50;13325002.0;31701.0;PR;15600.77;987.47;8;0.0;20201007;20201031;20200815;20200815
292940719;4680956;7541887;2021;S;10;99;50;13325002.0;38601.0;PR;463.65;372.01;8;0.0;20201016;20201116;20200810;20200810
292940923;4681165;7542091;2021;S;10;99;50;13325002.0;31529.0;PR;4898.07;606.38;8;0.0;20200827;20201029;20200717;20200717
292940926;4681168;7542094;2021;S;10;99;50;13325002.0;20028.0;RS;40897.56;997.56;9;0.0;20200910;20200925;20200819;20200819
292941014;4681256;7542182;2021;S;10;99;50;13325002.0;18975.0;PR;9064.39;715.7;4;0.0;20200831;20201014;20200820;20200820
292941195;4681453;7542363;2021;S;10;99;50;13325002.0;53930.0;RS;32846.94;1402.81;9;0.0;20200828;20201127;20200821;20200821
292941198;4681456;7542366;2021;S;10;99;50;13325002.0;53930.0;RS;23290.25;461.25;9;0.0;20200828;20201127;20200821;20200821
292941202;4681461;7542370;2021;S;10;99;50;13325002.0;9111.0;PR;5206.89;722.54;8;0.0;20200812;20201007;20200712;20200712
292941321;4681587;7542489;2021;S;10;99;50;13325002.0;31701.0;PR;12391.71;685.47;8;0.0;20200921;20201023;20200815;20200815
292941343;4681609;7542511;2021;S;10;99;50;13325002.0;31701.0;PR;12078.68;301.28;8;0.0;20201013;20201116;20200816;20200816
292941459;4681733;7542627;2021;S;10;99;50;11095482.0;32346.0;SP;34848.15;1219.31;8;0.0;20201126;20210806;20200623;20200623
292941703;4681999;7542871;2021;S;10;99;50;99999999.0;1690.0;MG;66309.31;1171.71;8;0.0;20210201;20210315;20200910;20200910
292941720;4682017;7542888;2021;S;10;99;50;11270001.0;4817.0;RS;26358.77;830.0;8;0.0;20201202;20210315;20200921;20200921
292941839;4682144;7543007;2021;S;10;99;50;11310002.0;1683.0;RS;105564.23;864.83;8;0.0;20210316;20210419;20210203;20210203
292942134;4682471;7543302;2021;S;10;99;50;11310002.0;36438.0;PR;6882.82;618.55;8;0.0;20210318;20210413;20210201;20210201
292942396;4682759;7543564;2021;S;10;99;50;11310002.0;54661.0;MT;102029.88;3026.75;8;0.0;20201218;20210121;20201123;20201123
292942505;4682873;7543673;2021;S;10;99;50;11310002.0;41289.0;MT;200694.95;1170.75;3;0.0;20201124;20210119;20201117;20201117
292942540;4682910;7543708;2021;S;10;99;50;11310002.0;42927.0;MT;512866.25;1481.15;8;0.0;20210330;20210511;20201218;20201218
292942543;4682913;7543711;2021;S;10;99;50;11310002.0;42927.0;MT;360564.12;2160.38;8;0.0;20210209;20210305;20201220;20201220
294864579;6699585;9559250;2021;N;10;99;50;11270805.0;19871.0;PR;0.0;405.0;8;0.0;20200805;20200918;20200414;20200414
294864579;6699585;9559250;2021;N;10;99;50;11270805.0;19871.0;PR;0.0;231.99;8;0.0;20200805;20200918;20200414;20200414
294864579;6699585;9559250;2021;N;10;99;50;11270805.0;19871.0;PR;2385.86;0.0;8;0.0;20200805;20201002;20200414;20200414
294865184;6700227;9560061;2021;N;10;99;50;13325002.0;49982.0;PR;0.0;1435.0;8;0.0;20201104;20210106;20200725;20200725
294865184;6700227;9560061;2021;N;10;99;50;13325002.0;49982.0;PR;0.0;1703.52;8;0.0;20201104;20210106;20200725;20200725
294865246;6700292;9560141;2021;N;10;99;50;13325002.0;52807.0;PR;23776.38;0.0;9;0.0;20200824;20210316;20200822;20200822
294865334;6700383;9560255;2021;N;10;99;50;13325002.0;25504.0;PR;0.0;936.2;9;0.0;20200908;20201028;20200822;20200822
294865334;6700383;9560255;2021;N;10;99;50;13325002.0;25504.0;PR;0.0;805.0;9;0.0;20200908;20201028;20200822;20200822
294865482;6700539;9560441;2021;N;10;99;50;13325002.0;32425.0;PR;0.0;356.8;6;0.0;20201013;20201116;20200927;20200927
294865482;6700539;9560441;2021;N;10;99;50;13325002.0;32425.0;PR;0.0;635.0;6;0.0;20201013;20201116;20200927;20200927
294865485;6700542;9560445;2021;N;10;99;50;13325002.0;32425.0;PR;0.0;615.0;6;0.0;20201013;20201116;20200927;20200927
294865485;6700542;9560445;2021;N;10;99;50;13325002.0;32425.0;PR;0.0;356.8;6;0.0;20201013;20201116;20200927;20200927
294866374;6701480;9561563;2021;N;10;99;10;13325002.0;48811.0;PR;0.0;502.78;9;0.0;20200904;20201028;20200822;20200822
294866374;6701480;9561563;2021;N;10;99;10;13325002.0;48811.0;PR;0.0;100.98;9;0.0;20200904;20201028;20200822;20200822
294866679;6701802;9561945;2021;N;10;99;10;13325002.0;2895.0;PR;30026.78;0.0;6;0.0;20201006;20201117;20200927;20200927
294866679;6701802;9561945;2021;N;10;99;10;13325002.0;2895.0;PR;0.0;715.0;6;0.0;20201006;20201120;20200927;20200927
294866679;6701802;9561945;2021;N;10;99;10;13325002.0;2895.0;PR;0.0;332.63;6;0.0;20201006;20201120;20200927;20200927
294867404;6702581;9562851;2021;N;10;99;999;11310002.0;30317.0;PR;0.0;1381.8;6;0.0;20201118;20210705;20201116;20201116
294867404;6702581;9562851;2021;N;10;99;999;11310002.0;30317.0;PR;0.0;2258.42;6;0.0;20201118;20210705;20201116;20201116
294867404;6702581;9562851;2021;N;10;99;999;11310002.0;30317.0;PR;5693.72;0.0;6;0.0;20201118;20210106;20201116;20201116
294867730;6702925;9563257;2021;N;10;99;50;13325002.0;2895.0;PR;0.0;21.76;9;0.0;20200825;20201203;20200822;20200822
294867730;6702925;9563257;2021;N;10;99;50;13325002.0;2895.0;PR;0.0;1968.88;9;0.0;20200825;20201203;20200822;20200822
294869498;6704811;9565437;2021;N;10;99;50;11310002.0;39923.0;PR;0.0;1145.0;8;0.0;20210315;20210504;20210204;20210204
294869498;6704811;9565437;2021;N;10;99;50;11310002.0;39923.0;PR;0.0;1031.11;8;0.0;20210315;20210504;20210204;20210204
294869498;6704811;9565437;2021;N;10;99;50;11310002.0;39923.0;PR;9738.8;0.0;8;0.0;20210315;20210924;20210204;20210204
294869925;6705277;9565961;2021;N;10;99;999;11310002.0;35910.0;SP;0.0;1639.4;7;0.0;20201030;20210705;20201025;20201025
294869925;6705277;9565961;2021;N;10;99;999;11310002.0;35910.0;SP;0.0;1326.34;7;0.0;20201030;20210705;20201025;20201025
294869925;6705277;9565961;2021;N;10;99;999;11310002.0;35910.0;SP;7002.52;0.0;7;0.0;20201030;20210111;20201025;20201025
294871921;6707369;9568492;2021;N;10;99;999;11310002.0;40785.0;PR;0.0;3133.7;8;0.0;20210119;20210504;20201101;20201101
294871921;6707369;9568492;2021;N;10;99;999;11310002.0;40785.0;PR;7314.22;0.0;8;0.0;20210119;20210527;20201101;20201101
294871921;6707369;9568492;2021;N;10;99;999;11310002.0;40785.0;PR;0.0;2105.0;8;0.0;20210119;20210504;20201101;20201101
294872600;6708085;9569370;2021;N;10;99;50;11270001.0;50067.0;PR;5996.58;0.0;6;0.0;20201204;20210416;20201202;20201202
294873226;6708760;9570168;2021;N;10;99;999;11270001.0;20365.0;PR;0.0;1199.27;6;0.0;20201015;20201207;20201007;20201007
294873226;6708760;9570168;2021;N;10;99;999;11270001.0;20365.0;PR;0.0;12.28;6;0.0;20201015;20201207;20201007;20201007
294297201;6099663;8960609;2021;S;60;60;90;99999999.0;23513.0;PR;0.0;782.25;26;0.0;20200824;20200929;20200824;20200824
294297201;6099663;8960609;2021;S;60;60;90;99999999.0;23513.0;PR;0.0;87.5;26;0.0;20200824;20200929;20200824;20200824
294297201;6099663;8960609;2021;S;60;60;90;99999999.0;23513.0;PR;15606.35;0.0;26;0.0;20200824;20200929;20200824;20200824
294297428;6099893;8960836;2021;S;60;60;90;99999999.0;31024.0;GO;0.0;953.06;29;0.0;20200903;20201203;20200902;20200902
294297428;6099893;8960836;2021;S;60;60;90;99999999.0;31024.0;GO;0.0;2362.46;29;0.0;20200903;20201203;20200902;20200902
294297456;6099921;8960864;2021;S;60;60;90;99999999.0;33383.0;PR;0.0;800.8;26;0.0;20201229;20210304;20200927;20200927
294297456;6099921;8960864;2021;S;60;60;90;99999999.0;33383.0;PR;0.0;1160.33;26;0.0;20201229;20210304;20200927;20200927
294298172;6100646;8961580;2021;S;60;50;90;99999999.0;52773.0;PR;0.0;1816.41;5;0.0;20200702;20200817;20200630;20200630
294298172;6100646;8961580;2021;S;60;50;90;99999999.0;52773.0;PR;0.0;630.76;5;0.0;20200702;20200817;20200630;20200630
294298172;6100646;8961580;2021;S;60;50;90;99999999.0;52773.0;PR;82500.0;0.0;5;0.0;20200702;20200812;20200630;20200630
294298199;6100673;8961607;2021;S;60;60;90;99999999.0;21137.0;PR;0.0;1185.06;27;0.0;20201008;20201110;20200928;20200928
294298199;6100673;8961607;2021;S;60;60;90;99999999.0;21137.0;PR;37222.39;0.0;27;0.0;20201008;20201106;20200928;20200928
294298199;6100673;8961607;2021;S;60;60;90;99999999.0;21137.0;PR;0.0;430.0;27;0.0;20201008;20201110;20200928;20200928
294298684;6101169;8962092;2021;S;60;60;90;99999999.0;41265.0;PR;0.0;436.16;26;0.0;20201127;20210118;20201121;20201121
294298684;6101169;8962092;2021;S;60;60;90;99999999.0;41265.0;PR;2428.06;0.0;26;0.0;20201127;20210114;20201121;20201121
294298684;6101169;8962092;2021;S;60;60;90;99999999.0;41265.0;PR;0.0;297.91;26;0.0;20201127;20210118;20201121;20201121
294300214;6102751;8963622;2021;S;60;60;90;99999999.0;16214.0;PR;0.0;1069.05;1;0.0;20200826;20201002;20200825;20200825
294300214;6102751;8963622;2021;S;60;60;90;99999999.0;16214.0;PR;0.0;21.0;1;0.0;20200826;20201002;20200825;20200825
294300214;6102751;8963622;2021;S;60;60;90;99999999.0;16214.0;PR;37154.61;0.0;1;0.0;20200826;20201002;20200825;20200825
294300636;6103182;8964044;2021;S;60;60;90;99999999.0;2060.0;PR;0.0;572.6;27;0.0;20201113;20210104;20201021;20201021
294300636;6103182;8964044;2021;S;60;60;90;99999999.0;2060.0;PR;0.0;715.05;27;0.0;20201113;20210104;20201021;20201021
294300636;6103182;8964044;2021;S;60;60;90;99999999.0;2060.0;PR;20880.0;0.0;27;0.0;20201113;20201224;20201021;20201021
294303157;6105767;8966565;2021;S;60;60;90;99999999.0;9111.0;PR;0.0;728.51;34;0.0;20210625;20210721;20210622;20210622
294303392;6106009;8966800;2021;S;60;60;90;99999999.0;44279.0;PR;0.0;810.48;29;0.0;20210507;20210811;20210506;20210506
294303392;6106009;8966800;2021;S;60;60;90;99999999.0;44279.0;PR;9000.0;0.0;29;0.0;20210507;20210806;20210506;20210506
294303392;6106009;8966800;2021;S;60;60;90;99999999.0;44279.0;PR;0.0;803.9;29;0.0;20210507;20210811;20210506;20210506
294303519;6106138;8966927;2021;S;60;60;90;99999999.0;37853.0;PR;0.0;618.23;26;0.0;20210324;20210422;20210301;20210301
294303519;6106138;8966927;2021;S;60;60;90;99999999.0;37853.0;PR;0.0;268.35;26;0.0;20210324;20210422;20210311;20210311
294303519;6106138;8966927;2021;S;60;60;90;99999999.0;37853.0;PR;0.0;965.22;26;0.0;20210324;20210422;20210311;20210311
294303519;6106138;8966927;2021;S;60;60;90;99999999.0;37853.0;PR;20852.79;0.0;26;0.0;20210324;00000000;20210301;20210301
294303575;6106196;8966983;2021;N;70;60;80;99999999.0;41265.0;PR;0.0;275.0;27;0.0;20200717;20200817;20200702;20200702
294303575;6106196;8966983;2021;N;70;60;80;99999999.0;41265.0;PR;5561.07;0.0;27;0.0;20200717;20200810;20200702;20200702
294303743;6106368;8967151;2021;S;60;60;90;99999999.0;33383.0;PR;19765.04;0.0;26;0.0;20210119;20210315;20200925;20200925
294303743;6106368;8967151;2021;S;60;60;90;99999999.0;33383.0;PR;0.0;119.7;26;0.0;20210119;20210316;20200925;20200925
294303743;6106368;8967151;2021;S;60;60;90;99999999.0;33383.0;PR;0.0;889.36;26;0.0;20210119;20210316;20200925;20200925
294303847;6106472;8967255;2021;S;60;60;90;99999999.0;35075.0;PR;0.0;773.15;26;0.0;20210104;20210304;20201228;20201228
294303847;6106472;8967255;2021;S;60;60;90;99999999.0;35075.0;PR;15181.67;0.0;26;0.0;20210104;20210303;20201228;20201228
294303847;6106472;8967255;2021;S;60;60;90;99999999.0;35075.0;PR;0.0;182.0;26;0.0;20210104;20210304;20201228;20201228
294303890;6106515;8967298;2021;S;60;60;90;99999999.0;48608.0;PR;0.0;537.67;26;0.0;20210222;20210423;20210215;20210215
294303890;6106515;8967298;2021;S;60;60;90;99999999.0;48608.0;PR;0.0;910.0;26;0.0;20210222;20210423;20210215;20210215
294304044;6106670;8967452;2021;S;60;60;90;99999999.0;31859.0;PR;0.0;776.0;39;0.0;20210507;20210614;20210430;20210430
294304044;6106670;8967452;2021;S;60;60;90;99999999.0;31859.0;PR;0.0;661.27;39;0.0;20210507;20210614;20210430;20210430
294304570;6107205;8967978;2021;N;70;50;80;99999999.0;23513.0;PR;0.0;487.05;5;0.0;20200928;20201027;20200927;20200927
294304570;6107205;8967978;2021;N;70;50;80;99999999.0;23513.0;PR;4500.0;0.0;5;0.0;20200928;20201111;20200927;20200927
294304570;6107205;8967978;2021;N;70;50;80;99999999.0;23513.0;PR;0.0;177.0;5;0.0;20200928;20201027;20200927;20200927
294304732;6107368;8968140;2021;N;70;50;80;99999999.0;30472.0;PR;14896.0;0.0;39;0.0;20201214;20210114;20200919;20200919
294304732;6107368;8968140;2021;N;70;50;80;99999999.0;30472.0;PR;0.0;126.96;39;0.0;20201214;20210118;20200919;20200919
294304732;6107368;8968140;2021;N;70;50;80;99999999.0;30472.0;PR;0.0;786.93;39;0.0;20201214;20210118;20200919;20200919
294304776;6107413;8968184;2021;S;60;60;90;99999999.0;2084.0;PR;0.0;870.0;27;0.0;20210205;20210419;20210204;20210204
294304776;6107413;8968184;2021;S;60;60;90;99999999.0;2084.0;PR;0.0;699.63;27;0.0;20210205;20210419;20210204;20210204
294304776;6107413;8968184;2021;S;60;60;90;99999999.0;2084.0;PR;11946.33;0.0;27;0.0;20210205;20210223;20210204;20210204
294305540;6108218;8968948;2021;S;60;60;90;99999999.0;41265.0;PR;0.0;275.0;39;0.0;20210611;20210721;20210517;20210517
294305540;6108218;8968948;2021;S;60;60;90;99999999.0;41265.0;PR;6851.73;0.0;39;0.0;20210611;20210623;20210517;20210517
294305780;6108470;8969188;2021;S;60;60;90;99999999.0;7663.0;PR;0.0;275.0;27;0.0;20210331;20210423;20210327;20210327
294305780;6108470;8969188;2021;S;60;60;90;99999999.0;7663.0;PR;3195.0;0.0;27;0.0;20210331;20210426;20210327;20210327
294306416;6109125;8969824;2021;N;70;60;80;99999999.0;7663.0;PR;0.0;313.88;27;0.0;20210222;20210324;20210217;20210217
294306416;6109125;8969824;2021;N;70;60;80;99999999.0;7663.0;PR;5060.8;0.0;27;0.0;20210222;20210311;20210217;20210217
294306416;6109125;8969824;2021;N;70;60;80;99999999.0;7663.0;PR;0.0;520.79;27;0.0;20210222;20210324;20210217;20210217
294306764;6109480;8970172;2021;S;60;60;90;99999999.0;7663.0;PR;0.0;728.6;26;0.0;20210311;20210604;20210226;20210226
294306764;6109480;8970172;2021;S;60;60;90;99999999.0;7663.0;PR;16443.34;0.0;26;0.0;20210311;20210604;20210226;20210226
294306764;6109480;8970172;2021;S;60;60;90;99999999.0;7663.0;PR;0.0;832.02;26;0.0;20210311;20210604;20210226;20210226
294307524;6110268;8970932;2021;S;60;60;90;99999999.0;48608.0;PR;0.0;645.94;26;0.0;20210311;20210422;20210310;20210310
294307524;6110268;8970932;2021;S;60;60;90;99999999.0;48608.0;PR;0.0;494.28;26;0.0;20210311;20210422;20210310;20210310
294307524;6110268;8970932;2021;S;60;60;90;99999999.0;48608.0;PR;8537.94;0.0;26;0.0;20210311;20210409;20210310;20210310
294308150;6110912;8971558;2021;S;60;60;90;99999999.0;49676.0;SC;0.0;1542.54;27;0.0;20210715;20210901;20210601;20210601
294308150;6110912;8971558;2021;S;60;60;90;99999999.0;49676.0;SC;0.0;319.91;27;0.0;20210715;20210901;20210601;20210601
294309263;6112047;8972671;2021;N;70;60;80;99999999.0;31859.0;PR;0.0;1931.29;26;0.0;20210423;20210910;20210420;20210420
294309263;6112047;8972671;2021;N;70;60;80;99999999.0;31859.0;PR;97700.0;0.0;26;0.0;20210423;20210831;20210420;20210420
294309263;6112047;8972671;2021;N;70;60;80;99999999.0;31859.0;PR;0.0;377.16;26;0.0;20210423;20210910;20210420;20210420
294309263;6112047;8972671;2021;N;70;60;80;99999999.0;31859.0;PR;0.0;275.74;27;0.0;20201103;20210928;20201009;20201009
294309263;6112047;8972671;2021;N;70;60;80;99999999.0;31859.0;PR;0.0;567.44;27;0.0;20201103;20210928;20201009;20201009
